番号,2110,
名前,백은의 성의 라비린스
呼び名,라비린스,
;BASE
基礎,0,2800;体力
基礎,1,1900;気力
基礎,5,1500;射精
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;満足
;Talent
素質,0,1;処女
素質,2,1;성별
素質,7,1;キス未経験
素質,10,1;度胸
素質,11,1;態度
素質,12,1;応答
素質,13,1;プライド高い
素質,117,1;年齢
素質,24,1;陽気
素質,26,1;目立ちたがり
素質,31,1;自己愛
素質,55,1;調合知識
素質,70,1;快感応答
素質,72,1;即堕ち
素質,76,1;음유
素質,100,2;体型
素質,104,1;B感度
素質,121,3;バストサイズ
素質,123,1;角
素質,127,2;悪魔の羽
素質,145,;人気
素質,190,2;闇
素質,191,9;悪魔
;ABL
能力,0,1;C감각
能力,1,0;V감각
能力,2,0;A감각
能力,3,3;B감각
能力,9,3;親密
能力,10,0;従順
能力,11,1;欲望
能力,12,0;技巧
能力,13,1;奉仕精神
能力,14,0;露出壁
能力,15,0;マゾっ気
能力,16,0;サドっ気
能力,17,1;レズっ気
能力,40,0;清掃技能
能力,41,1;話術技能
能力,42,3;身体能力
能力,43,0;教養
能力,44,0;料理技能
;EXP
経験,8,19;B절정経験
経験,22,28;自慰経験
;FLAG
フラグ,7,114;服装
フラグ,311,100;開始位置(これは変えない)
