番号,1830,
名前,엘섀도르 미드라시
呼び名,미드라시,
;BASE
基礎,0,2200;体力
基礎,1,800;気力
基礎,5,1500;射精
基礎,10,1500;ムード
基礎,11,1000;理性
基礎,12,1000;怒り
基礎,13,1000;満足
;Talent
素質,0,1;처녀
素質,2,1;성별
素質,7,1;키스미경험
素質,11,-1;態度
素質,117,0;年齢
素質,20,1;自制心
素質,21,1;無関心
素質,22,1;感情乏しい
素質,23,1;性的興味
素質,24,-1;陽気／陰気,
素質,32,1;抵抗
素質,40,-1;痛みに強い
素質,71,1;中毒しやすい
素質,81,3;人間不信
素質,100,0;体型
素質,101,1;C感度
素質,125,1;無機物
素質,134,1;月光浴
素質,190,2;闇
素質,191,1;마법使い
;ABL
能力,0,3;C감각
能力,1,1;V감각
能力,2,0;A감각
能力,3,1;B감각
能力,9,0;親密
能力,10,2;従順
能力,11,1;욕망
能力,12,0;技巧
能力,13,1;奉仕精神
能力,14,0;露出壁
能力,15,0;マゾっ気
能力,16,0;サドっ気
能力,17,0;레즈っ気
能力,40,0;清掃技能
能力,41,0;話術技能
能力,42,2;身体能力
能力,43,3;教養
能力,44,2;料理技能
;EXP
;FLAG
フラグ,7,103;服装
フラグ,311,100;開始位置(これは変えない)
